399.0;Set
1133.0;kurta
0;Western Dress
800.0;kurta
0.0;Western Dress
349.0;Set
458.0;kurta
376.0;kurta
722.86;Set
725.0;Set
0;kurta
922.0;Set
791.0;kurta
435.0;Western Dress
0.0;kurta
420.96;kurta
0;kurta
774.0;Set
435.0;Set
1072.0;kurta
988.0;kurta
0;Set
597.0;Top
759.0;kurta
846.0;Top
777.14;Set
664.0;Set
382.0;Set
295.0;Set
627.0;Set
588.0;Western Dress
692.0;Blouse
1287.5;Set
460.0;Western Dress
1075.0;Top
481.0;kurta
382.0;kurta
499.0;Set
908.0;kurta
1186.0;Set
1078.0;Set
771.0;Western Dress
626.0;kurta
495.0;Set
399.0;Set
292.0;kurta
486.0;Top
545.0;kurta
487.0;Western Dress
771.0;kurta
0;Set
574.0;Set
295.0;Set
933.0;Set
399.0;Set
0.0;Set
735.0;Set
0;Set
499.0;kurta
426.0;Set
0.0;Set
432.0;Western Dress
1149.0;Western Dress
453.0;kurta
759.0;kurta
0;Set
0;Set
435.0;kurta
435.0;kurta
534.0;kurta
759.0;Set
735.0;Set
459.0;Top
771.0;kurta
735.0;kurta
348.0;kurta
517.0;Set
399.0;Set
280.95;Western Dress
842.0;Western Dress
599.0;Set
299.0;Set
0;kurta
735.0;kurta
380.0;kurta
999.0;Western Dress
734.29;Top
301.0;kurta
345.0;Set
0;Set
487.0;kurta
666.0;Western Dress
442.0;Ethnic Dress
449.0;Set
635.0;Saree
799.0;Western Dress
885.0;Western Dress
533.0;kurta
880.0;kurta
725.0;Set
301.0;Set
613.0;Set
852.0;Western Dress
0;kurta
399.0;Set
301.0;Saree
1201.0;kurta
771.0;kurta
641.0;kurta
967.0;kurta
292.0;Set
486.0;kurta
291.0;Top
420.95;Set
442.0;kurta
387.0;kurta
0;kurta
422.0;Set
475.0;Set
382.0;kurta
0;Top
345.0;Set
486.0;Set
432.0;Set
629.0;Set
318.0;Ethnic Dress
459.0;Western Dress
788.0;Top
869.0;Set
842.86;kurta
612.0;Western Dress
450.0;Set
760.0;Set
359.0;Bottom
286.67;Set
1125.0;kurta
0;Set
850.0;kurta
518.0;Set
701.9;Set
591.0;Top
760.0;Top
699.0;Set
399.0;kurta
824.0;Set
683.0;Set
597.0;Set
474.0;Top
824.0;kurta
845.0;kurta
1442.0;Set
939.0;Set
850.0;kurta
869.0;Set
1523.0;Set
0;Western Dress
0;Western Dress
0;Blouse
590.0;Set
399.0;Set
475.0;kurta
0.0;kurta
759.0;Set
680.0;kurta
1130.0;kurta
737.0;Set
735.0;Set
635.0;Top
597.0;Set
666.0;Western Dress
635.0;Set
870.0;Set
364.0;Set
0;Set
788.0;Set
544.0;kurta
435.0;Set
486.0;Top
1299.0;Western Dress
459.0;kurta
1238.0;kurta
1186.0;Set
1369.0;Set
568.57;kurta
495.0;Set
743.0;Set
574.0;kurta
872.0;Set
517.0;kurta
1033.0;Set
301.0;Western Dress
487.0;Set
301.0;Top
399.0;kurta
759.0;Ethnic Dress
694.29;Set
550.0;Set
771.0;Set
442.0;Set
523.0;Western Dress
549.0;Set
475.0;Set
949.0;Top
0;kurta
799.0;Top
377.0;kurta
852.0;kurta
612.0;kurta
0.0;kurta
518.0;kurta
1092.0;kurta
399.0;kurta
771.0;kurta
735.0;Ethnic Dress
479.0;kurta
1115.0;Set
329.0;Set
0.0;kurta
521.0;kurta
0;Set
517.0;Set
345.0;Set
435.0;Set
471.0;Set
292.0;kurta
888.0;Western Dress
0.0;kurta
1112.0;kurta
399.0;kurta
541.9;Set
533.0;kurta
478.0;Western Dress
495.0;kurta
399.0;Set
405.0;Set
599.0;Top
588.0;Set
399.0;Set
597.0;Set
859.0;kurta
885.0;Top
325.0;kurta
899.0;Set
599.0;Top
850.0;kurta
783.0;Set
735.0;Set
416.0;Western Dress
574.0;kurta
857.0;Set
449.0;kurta
457.0;Set
333.0;Western Dress
292.0;Set
